id,name,price,barcode,stock_quantity,village,category,description
513,Food Items (Wood_Carvings),36.418397154999994,100509,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
514,Household Goods (Wood_Carvings),37.71905419624999,100510,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
515,Local Produce (Wood_Carvings),39.01971123749999,100511,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
516,Handicrafts (Wood_Carvings),40.32036827875,100512,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
517,Services (Wood_Carvings),41.62102532,100513,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
518,Food Items (Wood_Carvings),42.92168236124999,100514,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
519,Household Goods (Wood_Carvings),44.2223394025,100515,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
520,Local Produce (Wood_Carvings),45.522996443749996,100516,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
521,Handicrafts (Wood_Carvings),46.823653485,100517,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
522,Services (Wood_Carvings),48.12431052624999,100518,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
523,Food Items (Wood_Carvings),49.4249675675,100519,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
524,Household Goods (Wood_Carvings),50.725624608749996,100520,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
525,Local Produce (Plumbing),26.013140825,100521,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
526,Handicrafts (Plumbing),27.31379786625,100522,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
527,Services (Plumbing),28.6144549075,100523,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
528,Food Items (Plumbing),29.915111948749995,100524,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
529,Household Goods (Plumbing),31.215768989999997,100525,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
530,Local Produce (Plumbing),32.51642603124999,100526,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
531,Handicrafts (Plumbing),33.8170830725,100527,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
532,Services (Plumbing),35.117740113749996,100528,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
533,Food Items (Plumbing),36.418397154999994,100529,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
534,Household Goods (Plumbing),37.71905419624999,100530,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
535,Local Produce (Plumbing),39.01971123749999,100531,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
536,Handicrafts (Plumbing),40.32036827875,100532,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
537,Services (Plumbing),41.62102532,100533,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
538,Food Items (Plumbing),42.92168236124999,100534,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
539,Household Goods (Plumbing),44.2223394025,100535,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
540,Local Produce (Plumbing),45.522996443749996,100536,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
541,Handicrafts (Plumbing),46.823653485,100537,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
542,Services (Plumbing),48.12431052624999,100538,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
543,Food Items (Plumbing),49.4249675675,100539,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
544,Household Goods (Plumbing),50.725624608749996,100540,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
545,Local Produce (Rabbits),26.013140825,100541,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
546,Handicrafts (Rabbits),27.31379786625,100542,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
547,Services (Rabbits),28.6144549075,100543,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
548,Food Items (Rabbits),29.915111948749995,100544,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
549,Household Goods (Rabbits),31.215768989999997,100545,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
550,Local Produce (Rabbits),32.51642603124999,100546,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
551,Handicrafts (Rabbits),33.8170830725,100547,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
552,Services (Rabbits),35.117740113749996,100548,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
553,Food Items (Rabbits),36.418397154999994,100549,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
554,Household Goods (Rabbits),37.71905419624999,100550,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
555,Local Produce (Rabbits),39.01971123749999,100551,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
556,Handicrafts (Rabbits),40.32036827875,100552,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
557,Services (Rabbits),41.62102532,100553,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
558,Food Items (Rabbits),42.92168236124999,100554,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
559,Household Goods (Rabbits),44.2223394025,100555,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
560,Local Produce (Rabbits),45.522996443749996,100556,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
561,Handicrafts (Rabbits),46.823653485,100557,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
562,Services (Rabbits),48.12431052624999,100558,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
563,Food Items (Rabbits),49.4249675675,100559,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
564,Household Goods (Rabbits),50.725624608749996,100560,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
565,Local Produce (Mats),26.013140825,100561,2,Mats,Agriculture,Available in Mats. Population: 1000
566,Handicrafts (Mats),27.31379786625,100562,2,Mats,Agriculture,Available in Mats. Population: 1000
567,Services (Mats),28.6144549075,100563,2,Mats,Agriculture,Available in Mats. Population: 1000
568,Food Items (Mats),29.915111948749995,100564,2,Mats,Agriculture,Available in Mats. Population: 1000
569,Household Goods (Mats),31.215768989999997,100565,2,Mats,Agriculture,Available in Mats. Population: 1000
570,Local Produce (Mats),32.51642603124999,100566,2,Mats,Agriculture,Available in Mats. Population: 1000
571,Handicrafts (Mats),33.8170830725,100567,2,Mats,Agriculture,Available in Mats. Population: 1000
572,Services (Mats),35.117740113749996,100568,2,Mats,Agriculture,Available in Mats. Population: 1000
573,Food Items (Mats),36.418397154999994,100569,2,Mats,Agriculture,Available in Mats. Population: 1000
574,Household Goods (Mats),37.71905419624999,100570,2,Mats,Agriculture,Available in Mats. Population: 1000
575,Local Produce (Mats),39.01971123749999,100571,2,Mats,Agriculture,Available in Mats. Population: 1000
576,Handicrafts (Mats),40.32036827875,100572,2,Mats,Agriculture,Available in Mats. Population: 1000
577,Services (Mats),41.62102532,100573,2,Mats,Agriculture,Available in Mats. Population: 1000
578,Food Items (Mats),42.92168236124999,100574,2,Mats,Agriculture,Available in Mats. Population: 1000
579,Household Goods (Mats),44.2223394025,100575,2,Mats,Agriculture,Available in Mats. Population: 1000
580,Local Produce (Mats),45.522996443749996,100576,2,Mats,Agriculture,Available in Mats. Population: 1000
581,Handicrafts (Mats),46.823653485,100577,2,Mats,Agriculture,Available in Mats. Population: 1000
582,Services (Mats),48.12431052624999,100578,2,Mats,Agriculture,Available in Mats. Population: 1000
583,Food Items (Mats),49.4249675675,100579,2,Mats,Agriculture,Available in Mats. Population: 1000
584,Household Goods (Mats),50.725624608749996,100580,2,Mats,Agriculture,Available in Mats. Population: 1000
585,Local Produce (Transport),26.013140825,100581,2,Transport,Agriculture,Available in Transport. Population: 1000
586,Handicrafts (Transport),27.31379786625,100582,2,Transport,Agriculture,Available in Transport. Population: 1000
587,Services (Transport),28.6144549075,100583,2,Transport,Agriculture,Available in Transport. Population: 1000
588,Food Items (Transport),29.915111948749995,100584,2,Transport,Agriculture,Available in Transport. Population: 1000
589,Household Goods (Transport),31.215768989999997,100585,2,Transport,Agriculture,Available in Transport. Population: 1000
590,Local Produce (Transport),32.51642603124999,100586,2,Transport,Agriculture,Available in Transport. Population: 1000
591,Handicrafts (Transport),33.8170830725,100587,2,Transport,Agriculture,Available in Transport. Population: 1000
592,Services (Transport),35.117740113749996,100588,2,Transport,Agriculture,Available in Transport. Population: 1000
593,Food Items (Transport),36.418397154999994,100589,2,Transport,Agriculture,Available in Transport. Population: 1000
594,Household Goods (Transport),37.71905419624999,100590,2,Transport,Agriculture,Available in Transport. Population: 1000
595,Local Produce (Transport),39.01971123749999,100591,2,Transport,Agriculture,Available in Transport. Population: 1000
596,Handicrafts (Transport),40.32036827875,100592,2,Transport,Agriculture,Available in Transport. Population: 1000
597,Services (Transport),41.62102532,100593,2,Transport,Agriculture,Available in Transport. Population: 1000
598,Food Items (Transport),42.92168236124999,100594,2,Transport,Agriculture,Available in Transport. Population: 1000
599,Household Goods (Transport),44.2223394025,100595,2,Transport,Agriculture,Available in Transport. Population: 1000
600,Local Produce (Transport),45.522996443749996,100596,2,Transport,Agriculture,Available in Transport. Population: 1000
601,Handicrafts (Transport),46.823653485,100597,2,Transport,Agriculture,Available in Transport. Population: 1000
602,Services (Transport),48.12431052624999,100598,2,Transport,Agriculture,Available in Transport. Population: 1000
603,Food Items (Transport),49.4249675675,100599,2,Transport,Agriculture,Available in Transport. Population: 1000
604,Household Goods (Transport),50.725624608749996,100600,2,Transport,Agriculture,Available in Transport. Population: 1000
605,Local Produce (Spinach),26.013140825,100601,2,Spinach,Agriculture,Available in Spinach. Population: 1000
606,Handicrafts (Spinach),27.31379786625,100602,2,Spinach,Agriculture,Available in Spinach. Population: 1000
607,Services (Spinach),28.6144549075,100603,2,Spinach,Agriculture,Available in Spinach. Population: 1000
608,Food Items (Spinach),29.915111948749995,100604,2,Spinach,Agriculture,Available in Spinach. Population: 1000
609,Household Goods (Spinach),31.215768989999997,100605,2,Spinach,Agriculture,Available in Spinach. Population: 1000
610,Local Produce (Spinach),32.51642603124999,100606,2,Spinach,Agriculture,Available in Spinach. Population: 1000
611,Handicrafts (Spinach),33.8170830725,100607,2,Spinach,Agriculture,Available in Spinach. Population: 1000
612,Services (Spinach),35.117740113749996,100608,2,Spinach,Agriculture,Available in Spinach. Population: 1000
613,Food Items (Spinach),36.418397154999994,100609,2,Spinach,Agriculture,Available in Spinach. Population: 1000
614,Household Goods (Spinach),37.71905419624999,100610,2,Spinach,Agriculture,Available in Spinach. Population: 1000
615,Local Produce (Spinach),39.01971123749999,100611,2,Spinach,Agriculture,Available in Spinach. Population: 1000
616,Handicrafts (Spinach),40.32036827875,100612,2,Spinach,Agriculture,Available in Spinach. Population: 1000
617,Services (Spinach),41.62102532,100613,2,Spinach,Agriculture,Available in Spinach. Population: 1000
618,Food Items (Spinach),42.92168236124999,100614,2,Spinach,Agriculture,Available in Spinach. Population: 1000
619,Household Goods (Spinach),44.2223394025,100615,2,Spinach,Agriculture,Available in Spinach. Population: 1000
620,Local Produce (Spinach),45.522996443749996,100616,2,Spinach,Agriculture,Available in Spinach. Population: 1000
621,Handicrafts (Spinach),46.823653485,100617,2,Spinach,Agriculture,Available in Spinach. Population: 1000
622,Services (Spinach),48.12431052624999,100618,2,Spinach,Agriculture,Available in Spinach. Population: 1000
623,Food Items (Spinach),49.4249675675,100619,2,Spinach,Agriculture,Available in Spinach. Population: 1000
624,Household Goods (Spinach),50.725624608749996,100620,2,Spinach,Agriculture,Available in Spinach. Population: 1000
625,Local Produce (Bread),26.013140825,100621,2,Bread,Agriculture,Available in Bread. Population: 1000
626,Handicrafts (Bread),27.31379786625,100622,2,Bread,Agriculture,Available in Bread. Population: 1000
627,Services (Bread),28.6144549075,100623,2,Bread,Agriculture,Available in Bread. Population: 1000
628,Food Items (Bread),29.915111948749995,100624,2,Bread,Agriculture,Available in Bread. Population: 1000
629,Household Goods (Bread),31.215768989999997,100625,2,Bread,Agriculture,Available in Bread. Population: 1000
630,Local Produce (Bread),32.51642603124999,100626,2,Bread,Agriculture,Available in Bread. Population: 1000
631,Handicrafts (Bread),33.8170830725,100627,2,Bread,Agriculture,Available in Bread. Population: 1000
632,Services (Bread),35.117740113749996,100628,2,Bread,Agriculture,Available in Bread. Population: 1000
633,Food Items (Bread),36.418397154999994,100629,2,Bread,Agriculture,Available in Bread. Population: 1000
634,Household Goods (Bread),37.71905419624999,100630,2,Bread,Agriculture,Available in Bread. Population: 1000
635,Local Produce (Bread),39.01971123749999,100631,2,Bread,Agriculture,Available in Bread. Population: 1000
636,Handicrafts (Bread),40.32036827875,100632,2,Bread,Agriculture,Available in Bread. Population: 1000
637,Services (Bread),41.62102532,100633,2,Bread,Agriculture,Available in Bread. Population: 1000
638,Food Items (Bread),42.92168236124999,100634,2,Bread,Agriculture,Available in Bread. Population: 1000
639,Household Goods (Bread),44.2223394025,100635,2,Bread,Agriculture,Available in Bread. Population: 1000
640,Local Produce (Bread),45.522996443749996,100636,2,Bread,Agriculture,Available in Bread. Population: 1000
641,Handicrafts (Bread),46.823653485,100637,2,Bread,Agriculture,Available in Bread. Population: 1000
642,Services (Bread),48.12431052624999,100638,2,Bread,Agriculture,Available in Bread. Population: 1000
643,Food Items (Bread),49.4249675675,100639,2,Bread,Agriculture,Available in Bread. Population: 1000
644,Household Goods (Bread),50.725624608749996,100640,2,Bread,Agriculture,Available in Bread. Population: 1000
645,Local Produce (Pumpkin),26.013140825,100641,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
646,Handicrafts (Pumpkin),27.31379786625,100642,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
647,Services (Pumpkin),28.6144549075,100643,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
648,Food Items (Pumpkin),29.915111948749995,100644,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
649,Household Goods (Pumpkin),31.215768989999997,100645,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
650,Local Produce (Pumpkin),32.51642603124999,100646,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
651,Handicrafts (Pumpkin),33.8170830725,100647,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
652,Services (Pumpkin),35.117740113749996,100648,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
653,Food Items (Pumpkin),36.418397154999994,100649,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
654,Household Goods (Pumpkin),37.71905419624999,100650,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
655,Local Produce (Pumpkin),39.01971123749999,100651,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
656,Handicrafts (Pumpkin),40.32036827875,100652,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
657,Services (Pumpkin),41.62102532,100653,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
658,Food Items (Pumpkin),42.92168236124999,100654,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
659,Household Goods (Pumpkin),44.2223394025,100655,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
660,Local Produce (Pumpkin),45.522996443749996,100656,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
661,Handicrafts (Pumpkin),46.823653485,100657,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
662,Services (Pumpkin),48.12431052624999,100658,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
663,Food Items (Pumpkin),49.4249675675,100659,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
664,Household Goods (Pumpkin),50.725624608749996,100660,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
665,Local Produce (Goats),26.013140825,100661,2,Goats,Agriculture,Available in Goats. Population: 1000
666,Handicrafts (Goats),27.31379786625,100662,2,Goats,Agriculture,Available in Goats. Population: 1000
667,Services (Goats),28.6144549075,100663,2,Goats,Agriculture,Available in Goats. Population: 1000
668,Food Items (Goats),29.915111948749995,100664,2,Goats,Agriculture,Available in Goats. Population: 1000
669,Household Goods (Goats),31.215768989999997,100665,2,Goats,Agriculture,Available in Goats. Population: 1000
670,Local Produce (Goats),32.51642603124999,100666,2,Goats,Agriculture,Available in Goats. Population: 1000
671,Handicrafts (Goats),33.8170830725,100667,2,Goats,Agriculture,Available in Goats. Population: 1000
672,Services (Goats),35.117740113749996,100668,2,Goats,Agriculture,Available in Goats. Population: 1000
673,Food Items (Goats),36.418397154999994,100669,2,Goats,Agriculture,Available in Goats. Population: 1000
674,Household Goods (Goats),37.71905419624999,100670,2,Goats,Agriculture,Available in Goats. Population: 1000
675,Local Produce (Goats),39.01971123749999,100671,2,Goats,Agriculture,Available in Goats. Population: 1000
676,Handicrafts (Goats),40.32036827875,100672,2,Goats,Agriculture,Available in Goats. Population: 1000
677,Services (Goats),41.62102532,100673,2,Goats,Agriculture,Available in Goats. Population: 1000
678,Food Items (Goats),42.92168236124999,100674,2,Goats,Agriculture,Available in Goats. Population: 1000
679,Household Goods (Goats),44.2223394025,100675,2,Goats,Agriculture,Available in Goats. Population: 1000
680,Local Produce (Goats),45.522996443749996,100676,2,Goats,Agriculture,Available in Goats. Population: 1000
681,Handicrafts (Goats),46.823653485,100677,2,Goats,Agriculture,Available in Goats. Population: 1000
682,Services (Goats),48.12431052624999,100678,2,Goats,Agriculture,Available in Goats. Population: 1000
683,Food Items (Goats),49.4249675675,100679,2,Goats,Agriculture,Available in Goats. Population: 1000
684,Household Goods (Goats),50.725624608749996,100680,2,Goats,Agriculture,Available in Goats. Population: 1000
685,Local Produce (Rabbits),26.013140825,100681,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
686,Handicrafts (Rabbits),27.31379786625,100682,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
687,Services (Rabbits),28.6144549075,100683,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
688,Food Items (Rabbits),29.915111948749995,100684,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
689,Household Goods (Rabbits),31.215768989999997,100685,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
690,Local Produce (Rabbits),32.51642603124999,100686,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
691,Handicrafts (Rabbits),33.8170830725,100687,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
692,Services (Rabbits),35.117740113749996,100688,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
693,Food Items (Rabbits),36.418397154999994,100689,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
694,Household Goods (Rabbits),37.71905419624999,100690,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
695,Local Produce (Rabbits),39.01971123749999,100691,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
696,Handicrafts (Rabbits),40.32036827875,100692,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
697,Services (Rabbits),41.62102532,100693,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
698,Food Items (Rabbits),42.92168236124999,100694,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
699,Household Goods (Rabbits),44.2223394025,100695,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
700,Local Produce (Rabbits),45.522996443749996,100696,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
701,Handicrafts (Rabbits),46.823653485,100697,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
702,Services (Rabbits),48.12431052624999,100698,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
703,Food Items (Rabbits),49.4249675675,100699,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
704,Household Goods (Rabbits),50.725624608749996,100700,2,Rabbits,Agriculture,Available in Rabbits. Population: 1000
705,Local Produce (Wood_Carvings),26.013140825,100701,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
706,Handicrafts (Wood_Carvings),27.31379786625,100702,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
707,Services (Wood_Carvings),28.6144549075,100703,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
708,Food Items (Wood_Carvings),29.915111948749995,100704,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
709,Household Goods (Wood_Carvings),31.215768989999997,100705,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
710,Local Produce (Wood_Carvings),32.51642603124999,100706,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
711,Handicrafts (Wood_Carvings),33.8170830725,100707,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
712,Services (Wood_Carvings),35.117740113749996,100708,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
713,Food Items (Wood_Carvings),36.418397154999994,100709,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
714,Household Goods (Wood_Carvings),37.71905419624999,100710,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
715,Local Produce (Wood_Carvings),39.01971123749999,100711,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
716,Handicrafts (Wood_Carvings),40.32036827875,100712,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
717,Services (Wood_Carvings),41.62102532,100713,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
718,Food Items (Wood_Carvings),42.92168236124999,100714,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
719,Household Goods (Wood_Carvings),44.2223394025,100715,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
720,Local Produce (Wood_Carvings),45.522996443749996,100716,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
721,Handicrafts (Wood_Carvings),46.823653485,100717,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
722,Services (Wood_Carvings),48.12431052624999,100718,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
723,Food Items (Wood_Carvings),49.4249675675,100719,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
724,Household Goods (Wood_Carvings),50.725624608749996,100720,2,Wood_Carvings,Agriculture,Available in Wood_Carvings. Population: 1000
725,Local Produce (Mats),26.013140825,100721,2,Mats,Agriculture,Available in Mats. Population: 1000
726,Handicrafts (Mats),27.31379786625,100722,2,Mats,Agriculture,Available in Mats. Population: 1000
727,Services (Mats),28.6144549075,100723,2,Mats,Agriculture,Available in Mats. Population: 1000
728,Food Items (Mats),29.915111948749995,100724,2,Mats,Agriculture,Available in Mats. Population: 1000
729,Household Goods (Mats),31.215768989999997,100725,2,Mats,Agriculture,Available in Mats. Population: 1000
730,Local Produce (Mats),32.51642603124999,100726,2,Mats,Agriculture,Available in Mats. Population: 1000
731,Handicrafts (Mats),33.8170830725,100727,2,Mats,Agriculture,Available in Mats. Population: 1000
732,Services (Mats),35.117740113749996,100728,2,Mats,Agriculture,Available in Mats. Population: 1000
733,Food Items (Mats),36.418397154999994,100729,2,Mats,Agriculture,Available in Mats. Population: 1000
734,Household Goods (Mats),37.71905419624999,100730,2,Mats,Agriculture,Available in Mats. Population: 1000
735,Local Produce (Mats),39.01971123749999,100731,2,Mats,Agriculture,Available in Mats. Population: 1000
736,Handicrafts (Mats),40.32036827875,100732,2,Mats,Agriculture,Available in Mats. Population: 1000
737,Services (Mats),41.62102532,100733,2,Mats,Agriculture,Available in Mats. Population: 1000
738,Food Items (Mats),42.92168236124999,100734,2,Mats,Agriculture,Available in Mats. Population: 1000
739,Household Goods (Mats),44.2223394025,100735,2,Mats,Agriculture,Available in Mats. Population: 1000
740,Local Produce (Mats),45.522996443749996,100736,2,Mats,Agriculture,Available in Mats. Population: 1000
741,Handicrafts (Mats),46.823653485,100737,2,Mats,Agriculture,Available in Mats. Population: 1000
742,Services (Mats),48.12431052624999,100738,2,Mats,Agriculture,Available in Mats. Population: 1000
743,Food Items (Mats),49.4249675675,100739,2,Mats,Agriculture,Available in Mats. Population: 1000
744,Household Goods (Mats),50.725624608749996,100740,2,Mats,Agriculture,Available in Mats. Population: 1000
745,Local Produce (Traditional_Meals),26.013140825,100741,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
746,Handicrafts (Traditional_Meals),27.31379786625,100742,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
747,Services (Traditional_Meals),28.6144549075,100743,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
748,Food Items (Traditional_Meals),29.915111948749995,100744,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
749,Household Goods (Traditional_Meals),31.215768989999997,100745,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
750,Local Produce (Traditional_Meals),32.51642603124999,100746,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
751,Handicrafts (Traditional_Meals),33.8170830725,100747,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
752,Services (Traditional_Meals),35.117740113749996,100748,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
753,Food Items (Traditional_Meals),36.418397154999994,100749,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
754,Household Goods (Traditional_Meals),37.71905419624999,100750,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
755,Local Produce (Traditional_Meals),39.01971123749999,100751,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
756,Handicrafts (Traditional_Meals),40.32036827875,100752,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
757,Services (Traditional_Meals),41.62102532,100753,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
758,Food Items (Traditional_Meals),42.92168236124999,100754,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
759,Household Goods (Traditional_Meals),44.2223394025,100755,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
760,Local Produce (Traditional_Meals),45.522996443749996,100756,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
761,Handicrafts (Traditional_Meals),46.823653485,100757,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
762,Services (Traditional_Meals),48.12431052624999,100758,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
763,Food Items (Traditional_Meals),49.4249675675,100759,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
764,Household Goods (Traditional_Meals),50.725624608749996,100760,2,Traditional_Meals,Agriculture,Available in Traditional_Meals. Population: 1000
765,Local Produce (Plumbing),26.013140825,100761,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
766,Handicrafts (Plumbing),27.31379786625,100762,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
767,Services (Plumbing),28.6144549075,100763,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
768,Food Items (Plumbing),29.915111948749995,100764,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
769,Household Goods (Plumbing),31.215768989999997,100765,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
770,Local Produce (Plumbing),32.51642603124999,100766,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
771,Handicrafts (Plumbing),33.8170830725,100767,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
772,Services (Plumbing),35.117740113749996,100768,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
773,Food Items (Plumbing),36.418397154999994,100769,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
774,Household Goods (Plumbing),37.71905419624999,100770,2,Plumbing,Agriculture,Available in Plumbing. Population: 1000
